1,"平成28年経済センサス‐活動調査　追加集計","","","","","","","","","","","","",""
2,"","","","","","","第３表　企業産業（中分類）、経営組織（５区分）別企業等数－都道府県、市区町村","","","","","","",""
3,"","","","","","","Table 3  Enterprises, etc. and , by Industry Major Groups, and Legal Organization (5 Groups), for Prefectures and Municipalities","","","","","","",""
4,"","","","","","","","","","","","","",""
5,"","","","","","","keiso5.0000","keiso5.0001","keiso5.0002","keiso5.0003","keiso5.0004","keiso5.0005","keiso5.0006","keiso5.0007"
6,"","","","","","","0","1","2","3","3","3","2","1"
7,"","","","","","","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000","jsyu3.0000"
8,"","","","","","","0","0","0","0","0","0","0","0"
9,"","","","","","","総数(経営組織)","法人","(法人)会社企業","(法人)(会社企業)株式・有限・相互会社","(法人)(会社企業)合名・合資会社","(法人)(会社企業)合同会社","(法人)会社以外の法人","個人"
10,"","","地域","","","企業産業中分類","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数","企業等数"
11,"ti.13000","1","東京都","ksanB.0000","0","A～R 全産業（Ｓ公務を除く）",441538,271667,248512,245123,1509,1880,23155,169871
12,"ti.13000","1","東京都","ksanB.0001","1","　A～B 農林漁業",414,414,395,393,-,2,19,-
13,"ti.13000","1","東京都","ksanB.0002","2","　　A 農業，林業",406,406,388,386,-,2,18,-
14,"ti.13000","1","東京都","ksanB.0003","4","　　　　01 農業",378,378,367,366,-,1,11,-
15,"ti.13000","1","東京都","ksanB.0004","4","　　　　02 林業",28,28,21,20,-,1,7,-
16,"ti.13000","1","東京都","ksanB.0005","2","　　B 漁業",8,8,7,7,-,-,1,-
17,"ti.13000","1","東京都","ksanB.0006","4","　　　　03 漁業（水産養殖業を除く）",5,5,5,5,-,-,-,-
18,"ti.13000","1","東京都","ksanB.0007","4","　　　　04 水産養殖業",3,3,2,2,-,-,1,-
19,"ti.13000","1","東京都","ksanB.0008","1","　C～R 非農林漁業（Ｓ公務を除く）",441124,271253,248117,244730,1509,1878,23136,169871
20,"ti.13000","1","東京都","ksanB.0009","2","　　C 鉱業，採石業，砂利採取業",79,79,79,78,1,-,-,-
21,"ti.13000","1","東京都","ksanB.0010","4","　　　　05 鉱業，採石業，砂利採取業",79,79,79,78,1,-,-,-
22,"ti.13000","1","東京都","ksanB.0011","2","　　D 建設業",34305,28459,28425,28364,34,27,34,5846
23,"ti.13000","1","東京都","ksanB.0012","4","　　　　06 総合工事業",11637,9869,9852,9844,4,4,17,1768
24,"ti.13000","1","東京都","ksanB.0013","4","　　　　07 職別工事業（設備工事業を除く）",12916,9959,9952,9919,21,12,7,2957
25,"ti.13000","1","東京都","ksanB.0014","4","　　　　08 設備工事業",9740,8621,8611,8591,9,11,10,1119
26,"ti.13000","1","東京都","ksanB.0015","2","　　E 製造業",41105,31980,31942,31777,127,38,38,9125
27,"ti.13000","1","東京都","ksanB.0016","4","　　　　09 食料品製造業",1865,1547,1533,1517,13,3,14,318
